id,Title,Author,Subjects,Median Entropy Rate,Mean Entropy Rate,Estimated Posterior Probability,Source File
4155,Diary of Samuel Pepys — Volume 34: March/April 1664-65,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7556918834050446,0.8085817000775545,74.44904327392578,Guten_index4155.json
4156,Diary of Samuel Pepys — Volume 35: May/June 1665,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.8098422253994954,0.7491033609314018,61.0276985168457,Guten_index4156.json
4158,Diary of Samuel Pepys — Volume 37: August 1665,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.819386319234729,0.7653229408726262,66.24312591552734,Guten_index4158.json
4159,Diary of Samuel Pepys — Volume 38: September 1665,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7854832357342807,0.8049380360502052,61.191932678222656,Guten_index4159.json
416,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life","Anderson, Sherwood",City and town life -- Fiction Ohio -- Social life and customs -- Fiction Pastoral fiction,0.6469851987546259,0.6600555481615583,80.75086975097656,Guten_index416.json
4160,Diary of Samuel Pepys — Volume 39: October 1665,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7449793837431256,0.7143884025915792,55.429344177246094,Guten_index4160.json
4161,Diary of Samuel Pepys — Volume 40: November/December 1665,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7344399851817007,0.7722891942366982,66.46036529541016,Guten_index4161.json
4162,Diary of Samuel Pepys — Complete 1665 N.S.,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7516736008012617,0.7699646925509719,68.67613983154297,Guten_index4162.json
4163,Diary of Samuel Pepys — Volume 41: January/February 1665-66,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.6975618318632562,0.7027324032274287,65.3070297241211,Guten_index4163.json
4164,Diary of Samuel Pepys — Volume 42: March/April 1665-66,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.8334514642128523,0.7980965846831487,92.79049682617188,Guten_index4164.json
4165,Diary of Samuel Pepys — Volume 43: May/June 1666,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7325278668091689,0.7749522159642839,65.45637512207031,Guten_index4165.json
4166,Diary of Samuel Pepys — Volume 44: July 1666,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7582862410472176,0.7653387109607286,65.17973327636719,Guten_index4166.json
4167,Diary of Samuel Pepys — Volume 45: August/September 1666,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7374043356051604,0.8058857964812184,68.76351165771484,Guten_index4167.json
4168,Diary of Samuel Pepys — Volume 46: October 1666,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7680216413459833,0.8353289448221713,69.84489440917969,Guten_index4168.json
4169,Diary of Samuel Pepys — Volume 47: November 1666,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7722237232565818,0.8258879831668304,70.84990692138672,Guten_index4169.json
417,"Dr. Martin Luther's Deutsche Geistliche Lieder: The Hymns of Martin Luther Set to Their Original Melodies, With an English Version","Luther, Martin","Hymns, German Lutheran Church -- Hymns",0.9176188812708833,0.8388202512149114,59.03053283691406,Guten_index417.json
4170,Diary of Samuel Pepys — Volume 48: December 1666,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.8814904092558334,0.9329624235864139,72.0565414428711,Guten_index4170.json
4171,Diary of Samuel Pepys — Complete 1666 N.S.,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7530727322707997,0.7769771024376231,83.13758850097656,Guten_index4171.json
4172,Diary of Samuel Pepys — Volume 49: January 1666-67,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7406102016942174,0.772838647851848,61.494903564453125,Guten_index4172.json
4173,Diary of Samuel Pepys — Volume 50: February 1666-67,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7476786974763729,0.832932421903535,93.19815826416016,Guten_index4173.json
4174,Diary of Samuel Pepys — Volume 51: March 1666-67,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7373818051700977,0.7948957201496673,67.1782455444336,Guten_index4174.json
4175,Diary of Samuel Pepys — Volume 52: April 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.6722996423901357,0.6732567871420657,58.206844329833984,Guten_index4175.json
4176,Diary of Samuel Pepys — Volume 53: May 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.8439301477057329,0.8187891294153368,58.762123107910156,Guten_index4176.json
4177,Diary of Samuel Pepys — Volume 54: June 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7879537873796333,0.7807774827576143,59.88982391357422,Guten_index4177.json
4178,Diary of Samuel Pepys — Volume 55: July 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7608393132643267,0.7944108482784088,60.9992561340332,Guten_index4178.json
4179,Diary of Samuel Pepys — Volume 56: August 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.5848651667265015,0.5455415461649078,56.874351501464844,Guten_index4179.json
418,A Treatise on Good Works,"Luther, Martin",Good works (Theology) Lutheran Church -- Doctrines,0.7107105519981871,0.6960350445794512,62.42451477050781,Guten_index418.json
4180,Diary of Samuel Pepys — Volume 57: September 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.8886171489392707,0.8668643652029203,69.61309051513672,Guten_index4180.json
4181,Diary of Samuel Pepys — Volume 58: October 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7606613090544079,0.7648309636800571,70.95508575439453,Guten_index4181.json
4182,Diary of Samuel Pepys — Volume 59: November 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.775518843202966,0.8113762568021948,73.0772476196289,Guten_index4182.json
4183,Diary of Samuel Pepys — Volume 60: December 1667,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.70882275088648,0.7691827845585476,62.330257415771484,Guten_index4183.json
4184,Diary of Samuel Pepys — Complete 1667 N.S.,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7359180172095131,0.7538229223059513,74.50861358642578,Guten_index4184.json
4185,Diary of Samuel Pepys — Volume 61: January 1667-68,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7008017395438847,0.6938007876873319,60.74836349487305,Guten_index4185.json
4186,Diary of Samuel Pepys — Volume 62: February 1667-68,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.9119159146548033,0.8861240197265893,65.01521301269531,Guten_index4186.json
4187,Diary of Samuel Pepys — Volume 63: March 1667-68,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7725929765707314,0.7587627735518266,61.21703338623047,Guten_index4187.json
4188,Diary of Samuel Pepys — Volume 64: April 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7685027909218509,0.8314707160934239,72.52054595947266,Guten_index4188.json
4189,Diary of Samuel Pepys — Volume 65: May 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7282823847025551,0.7558987809957958,59.48754119873047,Guten_index4189.json
419,The Magic of Oz,"Baum, L. Frank (Lyman Frank)","Animals, Mythical -- Juvenile fiction Birthdays -- Juvenile fiction Cats -- Juvenile fiction Courage -- Juvenile fiction Cowardly Lion (Fictitious character) -- Juvenile fiction Fantasy literature Friendship -- Juvenile fiction Gale, Dorothy (Fictitious character) -- Juvenile fiction Islands -- Juvenile fiction Kings and rulers -- Juvenile fiction Magic -- Juvenile fiction Oz (Imaginary place) -- Juvenile fiction Princess Ozma (Fictitious character) -- Juvenile fiction Princesses -- Juvenile fiction Rescues -- Juvenile fiction Revenge -- Juvenile fiction Wizard of Oz (Fictitious character) -- Juvenile fiction",0.8414844178595895,0.8577897501449583,93.48350524902344,Guten_index419.json
4190,Diary of Samuel Pepys — Volume 66: June/July 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7624816292111842,0.7938207516791816,62.87459182739258,Guten_index4190.json
4191,Diary of Samuel Pepys — Volume 67: August 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7290834383578524,0.7184508727790712,58.166168212890625,Guten_index4191.json
4192,Diary of Samuel Pepys — Volume 68: September/October 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7645610883939837,0.7005404763171138,65.23481750488281,Guten_index4192.json
4193,Diary of Samuel Pepys — Volume 69: November 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.545983786201562,0.5485165798316642,57.44379806518555,Guten_index4193.json
4194,Diary of Samuel Pepys — Volume 70: December 1668,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.9584732725913954,0.9710374960423626,67.16451263427734,Guten_index4194.json
4195,Diary of Samuel Pepys — Complete 1668 N.S.,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7463212000350239,0.7503110286085981,65.77940368652344,Guten_index4195.json
4196,Diary of Samuel Pepys — Volume 71: January 1668-69,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.8487434854165523,0.7924154666630696,57.62286376953125,Guten_index4196.json
4197,Diary of Samuel Pepys — Volume 72: February/March 1668-69,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.6904728830282241,0.6749816261249598,58.23191833496094,Guten_index4197.json
4198,Diary of Samuel Pepys — Volume 73: April/May 1669,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.764777886528385,0.7206961832375762,58.19745635986328,Guten_index4198.json
4199,Diary of Samuel Pepys — Complete 1669 N.S.,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.6843850754451736,0.687235276358105,58.417755126953125,Guten_index4199.json
42,The Strange Case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",Horror tales London (England) -- Fiction Multiple personality -- Fiction Physicians -- Fiction Psychological fiction Science fiction Self-experimentation in medicine -- Fiction,0.764577629035891,0.8123838958619958,86.96939849853516,Guten_index42.json
420,Dorothy and the Wizard in Oz,"Baum, L. Frank (Lyman Frank)","Cats -- Juvenile fiction Cousins -- Juvenile fiction Dragons -- Juvenile fiction Earthquakes -- Juvenile fiction Fantasy literature Friendship -- Juvenile fiction Gale, Dorothy (Fictitious character) -- Juvenile fiction Kittens -- Juvenile fiction Magic -- Juvenile fiction Mountains -- Juvenile fiction Nephews -- Juvenile fiction Oz (Imaginary place) -- Juvenile fiction Piglets -- Juvenile fiction Ranches -- Juvenile fiction Trials -- Juvenile fiction Wizard of Oz (Fictitious character) -- Juvenile fiction",0.7379975227257364,0.7659197179732006,82.40251922607422,Guten_index420.json
4200,The Diary of Samuel Pepys — Complete,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.781004704852306,0.7777906226981899,81.64148712158203,Guten_index4200.json
4201,Literary Friends and Acquaintance; a Personal Retrospect of American Authorship,"Howells, William Dean","American literature -- 19th century -- History and criticism Authors, American -- 19th century -- Biography Howells, William Dean, 1837-1920 -- Friends and associates",0.8240673935440139,0.8416997994733552,91.67902374267578,Guten_index4201.json
4202,Quotations from Diary of Samuel Pepys,"Pepys, Samuel",Quotations,0.7535151379646379,0.7854947602451205,82.12686920166016,Guten_index4202.json
4203,Wake-Robin,"Burroughs, John",Birds -- United States Natural history -- Outdoor books,0.8063660067293026,0.7940086526662749,93.04688262939453,Guten_index4203.json
4204,The Elements of Geology,"Norton, William Harmon",Geology,0.5979980814507224,0.5980146805968227,77.43705749511719,Guten_index4204.json
4205,"Berlin and Sans-Souci; Or, Frederick the Great and His Friends","Mühlbach, L. (Luise)","Frederick II, King of Prussia, 1712-1786 -- Fiction Prussia (Germany) -- History -- Frederick II, 1740-1786 -- Fiction",0.7667016088394579,0.7593404194983548,91.66130065917969,Guten_index4205.json
4206,"The Letters of Franklin K. Lane, Personal and Political","Lane, Franklin K.","United States -- Politics and government -- 1913-1921 World War, 1914-1918 -- United States",0.7733885347448708,0.7714605053392558,81.25027465820312,Guten_index4206.json
4207,Aesthetic Poetry,"Pater, Walter",Aesthetics English poetry -- 19th century,0.75,0.7360294117647057,54.357139587402344,Guten_index4207.json
4208,The Journal to Stella,"Swift, Jonathan","Authors, Irish -- 18th century -- Correspondence Johnson, Esther, 1681-1728 -- Correspondence Swift, Jonathan, 1667-1745 -- Correspondence",0.7002017809905922,0.6901564856700187,81.5541000366211,Guten_index4208.json
4209,At the Mercy of Tiberius,"Evans, Augusta J. (Augusta Jane)","Rome -- History -- Tiberius, 14-37 -- Fiction",0.7796677094758084,0.837724942410401,85.88538360595703,Guten_index4209.json
421,Kidnapped,"Stevenson, Robert Louis",Adventure and adventurers -- Fiction Historical fiction Kidnapping -- Fiction Scotland -- History -- 18th century -- Fiction,0.7838746005452187,0.7978005281428697,71.05537414550781,Guten_index421.json
4210,Our War with Spain for Cuba's Freedom,"White, Trumbull","Cuba -- History Spain -- Foreign relations -- United States Spanish-American War, 1898 United States -- Foreign relations -- Spain",0.7914836917215589,0.8148482592935948,93.05225372314453,Guten_index4210.json
4211,The Treasure,"Norris, Kathleen Thompson",American fiction -- 20th century,0.7668005981606356,0.7839096167452341,70.47454833984375,Guten_index4211.json
4212,Culture and Anarchy,"Arnold, Matthew",Culture Great Britain -- Social conditions -- 19th century,0.8463369233054594,0.8532554901636854,83.05331420898438,Guten_index4212.json
4213,The Founder of New France : A Chronicle of Champlain,"Colby, Charles W. (Charles William)","Canada -- History -- To 1763 (New France) Champlain, Samuel de, 1574-1635",0.864556428062066,0.8622508488353318,93.50879669189453,Guten_index4213.json
4214,The Puritan Widow,Unknown,"English drama -- Early modern and Elizabethan, 1500-1600 Shakespeare, William, 1564-1616 -- Spurious and doubtful works",0.6959178872839414,0.6881554385472844,65.79242706298828,Guten_index4214.json
4215,Oak Openings,"Cooper, James Fenimore",American fiction -- 19th century Historical fiction Indians of North America -- Fiction,0.8142594159045747,0.8313459329200389,93.3535385131836,Guten_index4215.json
4216,Touch and Go: A Play in Three Acts,"Lawrence, D. H. (David Herbert)",English drama,0.4695078584991704,0.45649592144269807,62.70576095581055,Guten_index4216.json
4217,A Portrait of the Artist as a Young Man,"Joyce, James",Artists -- Fiction Autobiographical fiction Bildungsromans Dublin (Ireland) -- Fiction Young men -- Fiction,0.82735498197344,0.8239643979679565,91.89000701904297,Guten_index4217.json
4218,Sisters,"Cambridge, Ada",Australia -- Fiction,0.8960778609993709,0.8956317527446842,93.58320617675781,Guten_index4218.json
4219,The Art of Living in Australia: Together with Three Hundred Australian Cookery Recipes and Accessory Kitchen Information by Mrs. H. Wicken,"Muskett, Philip E.","Australia -- Social life and customs Cooking, Australian Health Hygiene",0.8009335916660656,0.8071243510684741,93.14893341064453,Guten_index4219.json
422,The Romany Rye,"Borrow, George",Adventure stories England -- Fiction Romanies -- Fiction,0.8156972531350568,0.8237678844727329,93.30475616455078,Guten_index422.json
4220,An Autobiography,"Spence, Catherine Helen","Feminists -- Australia -- South Australia -- Biography Proportional representation South Australia -- Social conditions Spence, Catherine Helen, 1825-1910 Women social reformers -- Australia -- South Australia -- Biography",0.8394853564680869,0.8436054840501913,82.46996307373047,Guten_index4220.json
4221,"Shearing in the Riverina, New South Wales","Boldrewood, Rolf",Sheep-shearing -- Australia,0.8485502120841321,0.9022774680165148,77.73330688476562,Guten_index4221.json
4222,Laperouse,"Scott, Ernest, Sir","Explorers -- France -- Biography La Pérouse, Jean-François de Galaup, comte de 1741-1788 Pacific Ocean -- Discovery and exploration -- French",0.9070537312508212,0.9548687688929268,93.50879669189453,Guten_index4222.json
4223,The Mystery of a Hansom Cab,"Hume, Fergus","Detective and mystery stories, English Fiction",0.9200869618240867,0.9707947437448275,94.24481964111328,Guten_index4223.json
4224,Mr. Hogarth's Will,"Spence, Catherine Helen",Australia -- Fiction Inheritance and succession -- Fiction Scotland -- Fiction Sisters -- Fiction,0.7288833013569164,0.7243108249790812,88.8418197631836,Guten_index4224.json
4225,First and Last Things: A Confession of Faith and Rule of Life,"Wells, H. G. (Herbert George)",Conduct of life,0.8208639002814111,0.8268664379757744,93.34053039550781,Guten_index4225.json
4226,Empress Josephine: An Historical Sketch of the Days of Napoleon,"Mühlbach, L. (Luise)","Josephine, Empress, consort of Napoleon I, Emperor of the French, 1763-1814 -- Fiction Napoleon I, Emperor of the French, 1769-1821 -- Fiction",0.7191935104839496,0.7277501785124666,89.89765167236328,Guten_index4226.json
4227,"Tom Swift and His Wireless Message; Or, The Castaways of Earthquake Island","Appleton, Victor","Adventure and adventurers -- Juvenile fiction Shipwreck survival -- Juvenile fiction Swift, Tom (Fictitious character) -- Juvenile fiction Telegraph, Wireless -- Juvenile fiction",0.727769199291645,0.7304946476012696,90.02567291259766,Guten_index4227.json
4228,Giordano Bruno,"Pater, Walter","Bruno, Giordano, 1548-1600 Essays",0.7593468713703458,0.8327770066063739,72.58187866210938,Guten_index4228.json
4229,"The South Pole; an account of the Norwegian Antarctic expedition in the ""Fram,"" 1910-12 — Volume 1 and Volume 2","Amundsen, Roald","Amundsen, Roald, 1872-1928 -- Travel -- Antarctica Antarctica -- Discovery and exploration -- Norwegian South Pole -- Discovery and exploration -- Norwegian",0.7493953670479843,0.7682396069685772,90.03807067871094,Guten_index4229.json
423,Round the Red Lamp: Being Facts and Fancies of Medical Life,"Doyle, Arthur Conan",Medical fiction Physicians -- Fiction,0.7699369419652183,0.7678208508347035,85.96598815917969,Guten_index423.json
4230,"Tom Swift and His Motor-Cycle; Or, Fun and Adventures on the Road","Appleton, Victor","Adventure and adventurers -- Juvenile fiction Motorcycles -- Juvenile fiction Swift, Tom (Fictitious character) -- Juvenile fiction",0.6790864020169973,0.6956800351206147,72.67131042480469,Guten_index4230.json
4231,The Malady of the Century,"Nordau, Max Simon",Germany -- Fiction,0.748896280260997,0.7773883569682071,85.19680786132812,Guten_index4231.json
4232,A Week on the Concord and Merrimack Rivers,"Thoreau, Henry David","Concord River (Mass.) -- Description and travel Merrimack River (N.H. and Mass.) -- Description and travel Thoreau, Henry David, 1817-1862 -- Travel -- Massachusetts -- Concord River Thoreau, Henry David, 1817-1862 -- Travel -- Merrimack River (N.H. and Mass.)",0.8480665839513191,0.8664912596717675,87.12699127197266,Guten_index4232.json
4233,Jeanne of the Marshes,"Oppenheim, E. Phillips (Edward Phillips)",Detective and mystery stories English fiction -- 20th century,0.7253364119786256,0.7294140180650085,81.46696472167969,Guten_index4233.json
4234,Correspondence of Wagner and Liszt — Volume 2,"Liszt, Franz, Wagner, Richard","Liszt, Franz, 1811-1886 -- Correspondence Wagner, Richard, 1813-1883 -- Correspondence",0.756609916554343,0.7697179461765745,92.18528747558594,Guten_index4234.json
4235,"Dynevor Terrace; Or, The Clue of Life — Volume 1","Yonge, Charlotte M. (Charlotte Mary)",Cousins -- Fiction Domestic fiction English fiction -- 19th century Upper class -- England -- Fiction,0.8023191835420572,0.821400512167039,91.7957992553711,Guten_index4235.json
4236,"Dynevor Terrace; Or, The Clue of Life — Volume 2","Yonge, Charlotte M. (Charlotte Mary)",Cousins -- Fiction Domestic fiction English fiction -- 19th century Upper class -- England -- Fiction,0.7401557628267131,0.7855796021489665,80.61698913574219,Guten_index4236.json
4237,Australian Search Party,"Eden, Charles H. (Charles Henry)",Australia -- Discovery and exploration,0.809879428023297,0.8576405169048016,93.05225372314453,Guten_index4237.json
4238,On the Economy of Machinery and Manufactures,"Babbage, Charles",Machinery Manufactures,0.8238828460530103,0.8286291951919608,93.35519409179688,Guten_index4238.json
