,perplexity,prediction,percentage,entropy_rate,rates
134,69.5,Human,0.0,0.29501404858155805,"[0.0, 0.0, 0.0, 0.0, 0.5492851584317775, 0.0, 0.7420278978612302, 0.0, 0.6818308071850879, 0.7550773478615528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7319447558738279, 0.0, 0.0, 0.0, 0.0, 0.6371154918114177, 0.0, 0.7422094573641331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5260305788891849, 0.5135098365053383, 0.0, 0.0, 0.7217840895787971, 0.7682865524732048, 0.6360731656390688, 0.7675726754862648, 0.715557977051922, 0.6478321748692619, 0.5904412399668482, 0.6681773246114596, 0.7008194603835021]"
135,81.8,Human,6.98,0.4239515171900989,"[0.0, 0.0, 0.8422860682471662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6508727695059883, 0.0, 0.0, 0.0, 0.8378182117003987, 0.873210889405426, 0.0, 0.0, 0.8409524057595896, 0.0, 0.0, 0.0, 0.8407481678736086, 0.8504281529641331, 0.8453464900353495, 0.0, 0.0, 0.0, 0.8634624527970948, 0.7538301123273322, 0.8273545063711734, 0.0, 0.8388485427563136, 0.0, 0.843771873688008, 0.7402344630809956, 0.8819648148000153, 0.8774974560215907, 0.869410448859244, 0.8417778830104952, 0.8681500127042819, 0.7950552146998306, 0.7989912681860206]"
136,36.46,Human,9.8,0.4182417865019469,"[0.0, 0.6477189102454162, 0.8064401357784375, 0.0, 0.0, 0.8333492050108601, 0.6021967758121802, 0.0, 0.0, 0.6214924965972052, 0.6460847726764745, 0.0, 0.7624174874399906, 0.0, 0.0, 0.6298609261368322, 0.6443248733183436, 0.0, 0.7001158908489279, 0.7062072348124017, 0.0, 0.0, 0.6190185591820357, 0.0, 0.0, 0.6298609261368322, 0.0, 0.7776397296430538, 0.0, 0.0, 0.7780074546898987, 0.0, 0.784513897839828, 0.8613608200318607, 0.7166787670460938, 0.6811201289469222, 0.7022960826847957, 0.6783069488917531, 0.6922816061894091, 0.8083921963535997, 0.8182274202666655]"
137,76.27,Human,0.89,0.36834647907805107,"[0.0, 0.0, 0.8484999560085188, 0.0, 0.0, 0.8085489842943147, 0.0, 0.6233526038875633, 0.7118751648821569, 0.6054268879093943, 0.0, 0.0, 0.5808581169446865, 0.0, 0.0, 0.0, 0.7377775522232825, 0.8056799177531188, 0.0, 0.0, 0.6271582894065415, 0.0, 0.6281272475560816, 0.0, 0.0, 0.6314007729321844, 0.0, 0.7864995294380859, 0.0, 0.0, 0.0, 0.0, 0.8201219921185624, 0.8062330709606174, 0.7522411018728463, 0.7410149662281342, 0.8510845501650129, 0.7027564273591915, 0.5960304267896578, 0.6188785590901906, 0.8186395243799538]"
138,62.83,Human,12.63,0.39429045954840913,"[0.0, 0.0, 0.0, 0.7822439972246797, 0.0, 0.0, 0.6096951109452078, 0.0, 0.8586492299566104, 0.0, 0.7391813871824878, 0.0, 0.875112446794, 0.7606446785818473, 0.800849783277588, 0.0, 0.0, 0.0, 0.0, 0.7271890148743855, 0.7257878857063927, 0.0, 0.7264286889628045, 0.7234721174598769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8131524341320832, 0.0, 0.8344578279564608, 0.6996219423037863, 0.7467004636339082, 0.7359652196147226, 0.8003378617938401, 0.8257385758898376, 0.7367763809150358, 0.7467817302413293, 0.8971220640378873]"
139,105.74,Human,1.28,0.5884401534548372,"[0.0, 0.6661254494405572, 0.6196521946422574, 0.8139994255736859, 0.5793024141038385, 0.6076937633807734, 0.829734995234373, 0.0, 0.6070506614995899, 0.7015518443222706, 0.0, 0.7493660912540524, 0.6145008589897915, 0.6882346589848746, 0.7005851541606852, 0.0, 0.0, 0.0, 0.6196598079373068, 0.6082763934245002, 0.5502591325824776, 0.8845671196439183, 0.9288883796921386, 0.6750745406168165, 0.5912468856700114, 0.0, 0.5780893581419446, 0.6816387513995963, 0.8862357175035558, 0.5938497942979084, 0.0, 0.9007995685026117, 0.8482407333796925, 0.8008112149686488, 0.6996807419256756, 0.6520206015514548, 0.800978327983854, 0.9365706326846219, 0.9092354781819502, 0.8804355701462789, 0.9216900298266091]"
140,65.77,Human,2.8,0.2884450263638191,"[0.0, 0.5513230721367239, 0.0, 0.4827669183856198, 0.0, 0.0, 0.5369327798870492, 0.0, 0.0, 0.0, 0.0, 0.5718535753450512, 0.569305637100913, 0.5165115537340663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5590621047256159, 0.4793559327856023, 0.5987510865002182, 0.5859178333460004, 0.0, 0.5822524627145619, 0.0, 0.0, 0.0, 0.0, 0.6076262304853277, 0.0, 0.5491891171396358, 0.5182388101324382, 0.6348804957801678, 0.5833426806875793, 0.5389202006725481, 0.5813928862071154, 0.6049725458978166, 0.5663965070912206, 0.6072536501613116]"
141,57.39,Human,10.41,0.28116626262589456,"[0.0, 0.0, 0.0, 0.7910148749429735, 0.0, 0.5474108471522084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5277884255418317, 0.0, 0.0, 0.0, 0.0, 0.6495637661115018, 0.0, 0.0, 0.7827806704797585, 0.0, 0.0, 0.6832507910780155, 0.0, 0.0, 0.5463347289568584, 0.545745968521749, 0.6892242155250847, 0.7993895138682571, 0.0, 0.0, 0.0, 0.0, 0.6513910485132339, 0.4591479092130874, 0.6023029135138498, 0.6824092406845763, 0.5364227913112122, 0.5678255527663523, 0.7331026219894127, 0.7327108874917135]"
142,67.45,Human,5.75,0.31472257632324696,"[0.6479312245391494, 0.0, 0.0, 0.0, 0.6827625678549418, 0.0, 0.0, 0.5944498324503424, 0.0, 0.0, 0.8506112562261073, 0.0, 0.7078825642858392, 0.0, 0.0, 0.0, 0.7869350260879339, 0.0, 0.0, 0.7418295844721161, 0.0, 0.892799170225485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7025015000339506, 0.8596329840931899, 0.6463067601769144, 0.7715234872360328, 0.7149841198584483, 0.8860786910391166, 0.0, 0.7329862627599576, 0.8978877376840594, 0.7865228602295402]"
143,70.04,Human,10.85,0.43563716781392164,"[0.0, 0.7610920611726465, 0.7670734860276479, 0.7648760589745119, 0.0, 0.0, 0.0, 0.7990085698403171, 0.0, 0.6629648517482182, 0.8125123034593106, 0.7361545705811335, 0.0, 0.0, 0.8137197609694075, 0.0, 0.7655000788597739, 0.0, 0.0, 0.7687424263959394, 0.0, 0.0, 0.7461601398379878, 0.9161261359006105, 0.0, 0.8574222100246918, 0.7236399124607665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7548434641281013, 0.7397156019797054, 0.8620828434555398, 0.7045488206994782, 0.759208041697318, 0.7615150801499525, 0.8090094998321614, 0.8402439457058566, 0.7349640164697054]"
144,89.51,Human,0.64,0.6255714258268306,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.8890250157742716, 0.7555618394958026, 0.7693153772754879, 0.9079165311443467, 0.9812038298021661, 0.9025494144167765, 0.6489749078492644, 0.8765776998483233, 0.820762767026015, 0.8632276112723849, 0.5988017094752679, 0.8730962692608403, 0.9356212620116905, 1.020270793100807, 0.0, 0.897341426183975, 0.0, 0.9099234941159308, 0.0, 0.0, 0.9235124241761825, 0.0, 0.7839880967771853, 0.7049776341391368, 0.0, 0.6027739648666806, 0.8182864292258768, 1.0008796731562575, 0.9374398490996864, 0.9227947098704725, 0.8276087885518778, 0.9019129668552325, 0.9192380962525848, 0.9293674383583617, 0.8152378979909377, 0.9102405415262279]"
145,64.13,Human,10.04,0.45898079901787064,"[0.7766435175055477, 0.7210297400976953, 0.0, 0.0, 0.6693473204011628, 0.0, 0.6320442984042826, 0.0, 0.9057418873992058, 0.0, 0.0, 0.8164177893608348, 0.0, 0.7971667668898518, 0.8087401445317138, 0.0, 0.0, 0.0, 0.6933067195685167, 0.733392360121958, 0.0, 0.0, 0.8971718646486254, 0.8378294990579085, 0.7374725281171525, 0.0, 0.9230225094478381, 0.0, 0.7384735699325521, 0.0, 0.6856140516398377, 0.0, 0.0, 0.7374208357361666, 0.7387223505343281, 0.9010599002790324, 0.6863086459548712, 0.7015765547423851, 0.8767771865538312, 0.8845320306521395, 0.9184006881552595]"
146,134.23,Human,0.79,0.32191488332754103,"[0.29747222005121116, 0.0, 0.0, 0.5914888006835303, 0.0, 0.8283030015778, 0.6595524422410958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5992466181335446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7430985191568065, 0.0, 0.8827524612033125, 0.7526934245561389, 0.0, 0.0, 0.0, 0.6256497905510419, 0.0, 0.0, 0.8902557775246619, 0.0, 0.616138106460779, 0.8339162234360057, 0.5902383541075173, 0.7241481927229921, 0.7621857278881637, 0.9230664540106187, 0.6744647292142388, 0.8942959876728704, 0.3095433852368504]"
147,61.09,Human,5.9,0.26203614622867755,"[0.9417999891690259, 0.0, 0.7878748956128421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6248191574228943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7955054588333638, 0.0, 0.0, 0.8847333617852201, 0.7907920997357182, 0.0, 0.7152551774332894, 0.9208239895211869, 0.6781974254605335, 0.0, 0.8039479594841027, 0.0, 0.9514958993600696, 0.760242250625711, 0.7167620422367292, 0.3712322886950942]"
148,61.45,Human,6.39,0.4861523839881071,"[0.7689920574031852, 0.0, 0.7449905067113768, 0.0, 0.9650482774818843, 0.0, 0.6244084005448342, 0.734591269349458, 0.747634391843321, 0.0, 0.0, 0.0, 0.7543406031830621, 0.0, 0.9133926110476307, 0.9004038908619277, 0.0, 0.8435950177204827, 0.0, 0.0, 0.7276952270091588, 0.7534544613473102, 0.0, 0.7390426479896298, 0.7717989441174223, 0.0, 0.0, 0.7193550636710936, 0.0, 0.0, 0.7970346401685633, 0.0, 0.7323173671646396, 0.8342495926685662, 0.9383798739091878, 0.906281816818482, 0.817468682357783, 0.9634247339605639, 0.7349136918949865, 0.7356896060137184, 0.7637443682741213]"
149,102.47,Human,2.86,0.5163377788000454,"[0.6804086631824148, 0.6820206551363799, 0.6611961684478113, 0.6038497690526666, 0.6615389575775847, 0.6717191401839671, 0.6902811981582546, 0.6500372095958014, 0.0, 0.6684813504106746, 0.6591848758235814, 0.6479913810030031, 0.6776138950206446, 0.6661678649393894, 0.6750324583337253, 0.6717191401839671, 0.635803925401037, 0.5613225396487708, 0.6768881273797189, 0.0, 0.6461964037714573, 0.0, 0.7008532772949488, 0.0, 0.6526885984705604, 0.6586539224011165, 0.0, 0.6505424629643105, 0.0, 0.0, 0.0, 0.0, 0.6811707857997529, 0.6869933648089473, 0.6954859904043141, 0.678644049366919, 0.6745209500882743, 0.6757609153080413, 0.587410425695217, 0.6329942950130277, 0.7066761699355801]"
150,64.15,Human,4.23,0.43437187357970597,"[0.6619326474912198, 0.0, 0.7677058004346987, 0.8630679342366208, 0.0, 0.8041402318230502, 0.0, 0.7036577879919595, 0.7173576631054409, 0.0, 0.0, 0.0, 0.923324688405297, 0.6115398501557561, 0.0, 0.0, 0.5306022706417415, 0.48980194628373647, 0.5312377407103878, 0.0, 0.6010710643354678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8394731604579799, 0.8868902894906262, 0.8927351217791192, 0.0, 0.0, 0.0, 0.7068811122924052, 0.7095664215338711, 0.7960491390207508, 0.7039133817087074, 0.7974778801732599, 0.9282469946052918, 0.829535632364849, 0.8535430787641357, 0.6594949789615727]"
151,73.49,Human,3.08,0.3860078825793374,"[0.0, 0.7960349978496992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6279654130882583, 0.8391524896833907, 0.0, 0.0, 0.0, 0.8117409002980557, 0.0, 0.0, 0.0, 0.6893091248754926, 0.0, 0.0, 0.0, 0.6630326495444053, 0.6836599874319548, 0.0, 0.8532565540360633, 0.0, 0.8402771875404317, 0.0, 0.0, 0.8475697488893772, 0.6813260643458176, 0.6807331651976838, 0.0, 0.6458674446605898, 0.9024926200695802, 0.7444460703457576, 0.7776553506797858, 0.784972662542288, 0.6761326643395578, 0.8748577162102594, 0.6976799298090525, 0.708160444315335]"
152,75.11,Human,7.88,0.37195698336603294,"[0.0, 0.0, 0.7222687815715495, 0.0, 0.0, 0.7136782129086142, 0.8150099086581103, 0.6598221266912717, 0.6663886988110194, 0.0, 0.6009761663645926, 0.0, 0.0, 0.46899555023081463, 0.0, 0.0, 0.9123530317191386, 0.0, 0.0, 0.0, 0.0, 0.8493401170502413, 0.0, 0.0, 0.0, 0.0, 0.7702992252472093, 0.0, 0.0, 0.0, 0.0, 0.9182637889649964, 0.7783409372238436, 0.7090389653151823, 0.7093104490336962, 0.7574958748580641, 0.7636470406771269, 0.8811172704342596, 0.8694859169176598, 0.6906718470791954, 0.9937324082507683]"
153,96.0,Human,1.49,0.415215964682735,"[0.0, 0.7840909124584258, 0.0, 0.7849778407451207, 0.0, 0.7505038649134548, 0.0, 0.747161044082249, 0.0, 0.7677797963539024, 0.7884045104186894, 0.6244016878713532, 0.0, 0.7288210192096342, 0.7951588549159463, 0.0, 0.0, 0.0, 0.8739795159248278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8941039742854214, 0.0, 0.7843834737070985, 0.0, 0.0, 0.0, 0.7806437534686946, 0.7373081217407673, 0.7713267577769124, 0.6989686678189826, 0.7596190602492424, 0.8096819102287073, 0.74682120523049, 0.8201751731602599, 0.8256544491704031, 0.7498889582615516]"
154,47.06,Human,4.71,0.4100103426903753,"[0.721003176342362, 0.6888870568443336, 0.7644936964608943, 0.5967173522232849, 0.0, 0.706914281873377, 0.7576173366197895, 0.0, 0.6261614708295933, 0.6709665557443463, 0.6557521388062181, 0.6380694296509499, 0.7638746810934811, 0.6841202208103243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.74583706189921, 0.0, 0.6982677065941472, 0.0, 0.0, 0.0, 0.0, 0.6990391620869227, 0.0, 0.0, 0.0, 0.0, 0.7357437753234708, 0.5984595563710989, 0.7630383717511672, 0.7298682457782091, 0.6655794740384836, 0.7678948789176799, 0.7660357075090922, 0.6333291799671007, 0.7327535327698508]"
155,57.6,Human,4.08,0.4295569473207192,"[0.0, 0.0, 0.82395274844895, 0.711237569512992, 0.0, 0.7595824174249048, 0.0, 0.0, 0.8116553274466801, 0.6508821717021679, 0.0, 0.5817027446162565, 0.0, 0.0, 0.8544336638435902, 0.6939809071410712, 0.0, 0.6767242447691503, 0.7249346751032829, 0.0, 0.6515180985451996, 0.8489332364135097, 0.6807158284862813, 0.0, 0.0, 0.0, 0.7252910027528469, 0.0, 0.0, 0.0, 0.8697940750552315, 0.0, 0.6487392289195733, 0.8121157295905067, 0.7619847596227383, 0.7448336712950634, 0.8520984483532721, 0.654237476490662, 0.6184292406665426, 0.8644575032547197, 0.5896000706942915]"
156,91.69,Human,5.62,0.40436907324613663,"[0.702731733476682, 0.0, 0.0, 0.7340127738528963, 0.5937653542085108, 0.6888047372689496, 0.0, 0.0, 0.682395120965037, 0.0, 0.0, 0.0, 0.0, 0.5482535599921987, 0.7085663249994515, 0.0, 0.7426146641138341, 0.7213661869392971, 0.7252073207034105, 0.0, 0.6877626976765331, 0.0, 0.0, 0.0, 0.0, 0.7304722233336466, 0.727691902825867, 0.6461499031757746, 0.0, 0.0, 0.710875642860081, 0.0, 0.6504887757878272, 0.7211631912413048, 0.5862408008952337, 0.7221820823000363, 0.7329952344843568, 0.7121719438857063, 0.676587145142666, 0.7107592533299724, 0.7158734296323288]"
157,51.89,Human,1.29,0.43560490435446053,"[0.7342354383465166, 0.8197914711387175, 0.6902932094562543, 0.0, 0.7193948364066037, 0.0, 0.7190979579643565, 0.0, 0.7736262447373886, 0.740725325429961, 0.0, 0.737020862350808, 0.0, 0.6258331829952811, 0.0, 0.0, 0.0, 0.8165451655436515, 0.7134035055712535, 0.0, 0.0, 0.7323551845710916, 0.0, 0.0, 0.7368035105866089, 0.0, 0.0, 0.0, 0.7612167737554858, 0.0, 0.7377145914019837, 0.0, 0.7754125280743357, 0.763664129342746, 0.7471530162576254, 0.7938397382702284, 0.7065044915051638, 0.8099491431994913, 0.7269373663556955, 0.7483763721455434, 0.7299070331260892]"
159,48.99,Human,4.18,0.35340127781644814,"[0.0, 0.0, 0.0, 0.8242705194119965, 0.0, 0.8491715842122042, 0.7053036646166612, 0.0, 0.6646291342469771, 0.0, 0.0, 0.0, 0.0, 0.6043627196479898, 0.0, 0.0, 0.0, 0.850599486512521, 0.6671775238995499, 0.0, 0.6459757337398399, 0.746103326977814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6756205408088258, 0.0, 0.0, 0.0, 0.617255063852185, 0.8757850140540736, 0.7072018906585252, 0.9035652769727206, 0.759621051373594, 0.6419728895551187, 0.7812059396635423, 0.6764300344033771, 0.6629171946791095, 0.6302838011877472]"
160,58.27,Human,7.4,0.48523739079322725,"[0.7316620064170973, 0.0, 0.8243304472926615, 0.792330052667377, 0.7832084546012995, 0.0, 0.7478251451941084, 0.9137999463852471, 0.0, 0.0, 0.0, 0.0, 0.6630832294670654, 0.7294152686345815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.703628292796305, 0.7234807919621196, 0.0, 0.0, 0.0, 0.7208350241831932, 0.8417853046432755, 0.0, 0.7348907143500831, 0.7361504403174433, 0.7825623146091696, 0.7252368889898358, 0.6873251618192243, 0.8429814481497453, 0.8533714769088342, 0.8689603834178179, 0.7003453324663621, 0.750514120592736, 0.8272154992161092, 0.7320856218653834, 0.7382098609130723, 0.7394997946621679]"
161,86.09,Human,3.69,0.41823415097649347,"[0.0, 0.0, 0.0, 0.6502799864374788, 0.0, 0.0, 0.0, 0.0, 0.8593342784228049, 0.7061626606413345, 0.0, 0.0, 0.0, 0.9288785711670824, 0.0, 0.7371993211100273, 0.7485075569770061, 0.0, 0.7979440227305491, 0.7323857042686811, 0.7619532981496807, 0.0, 0.9016617368325727, 0.7140601758054596, 0.0, 0.0, 0.7442944745766016, 0.0, 0.0, 0.7292689108366177, 0.0, 0.0, 0.7178289982092918, 0.7063612570555781, 0.7934690458938527, 0.7333954353787869, 0.952282578899519, 0.8588128962403075, 0.707902256742545, 0.7090565768696069, 0.9565604467908481]"
162,52.58,Human,4.18,0.4380209969588096,"[0.0, 0.7400595965359142, 0.6289622246167356, 0.0, 0.6267113406527662, 0.5988406216511326, 0.0, 0.6862765932233342, 0.6497961267148324, 0.5613794713236125, 0.0, 0.6935100163031847, 0.6119114948588953, 0.0, 0.0, 0.6862765932233342, 0.6422006280674026, 0.0, 0.0, 0.0, 0.6092631309418082, 0.6581484688656815, 0.6752907382325932, 0.0, 0.0, 0.7134696354076459, 0.6338388795935131, 0.6550115601028755, 0.0, 0.7373948728952063, 0.0, 0.0, 0.6511432486934935, 0.6859184970291011, 0.6142535314277187, 0.7049657558463319, 0.6404251916287049, 0.7444259610804524, 0.6704447580012538, 0.7002996355888803, 0.7386423028047858]"
163,67.03,Human,2.03,0.3962394321237126,"[0.7387136604162604, 0.7680511850177171, 0.0, 0.0, 0.704012615518536, 0.0, 0.6285822741829994, 0.7949584418644556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9401823340428644, 0.8426821514389995, 0.9895470842813959, 0.0, 0.8036094854966755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8375324731377636, 0.0, 0.0, 0.714826080150536, 0.0, 0.7603451836982884, 0.7831789452576204, 0.7712163738387557, 0.9492820875243744, 0.8992802959409893, 0.868344832629341, 0.7719416569215478, 0.9224758240006435, 0.7570537317124526]"
164,96.23,Human,1.01,0.5444378169059505,"[0.7035302889728396, 0.6757925812739844, 0.8320681350956259, 0.8211281266518609, 0.7165462378928158, 0.68616230935574, 0.6807184130996279, 0.6321615232504108, 0.6703647961037358, 0.0, 0.6773308912391707, 0.0, 0.6867680251150537, 0.6175522365599052, 0.0, 0.6465791506355315, 0.7263158710033373, 0.7900423122849524, 0.0, 0.6779424667593125, 0.6996362177795913, 0.0, 0.6693277659312643, 0.69126437167167, 0.0, 0.0, 0.0, 0.6836257163988172, 0.6766726851573767, 0.0, 0.6740530650312865, 0.7073061580565856, 0.7221933307758163, 0.7148846154942973, 0.739618114187491, 0.713176394063358, 0.6411954024881852, 0.6666625354709358, 0.7228739682728385, 0.6731898113384619, 0.685266975732087]"
165,76.36,Human,7.71,0.49382573261709894,"[0.8708575061970223, 0.7236027645722765, 0.0, 0.7770230320526296, 0.0, 0.0, 0.0, 0.7242544122856914, 0.7299579984272334, 0.6532715784651265, 0.7213793953810512, 0.0, 0.6960736116439621, 0.0, 0.0, 0.7803816030871338, 0.8373852965056774, 0.7181093294231476, 0.8362491275259212, 0.0, 0.0, 0.0, 0.9171156432536568, 0.0, 0.6932816713918227, 0.0, 0.0, 0.0, 0.7269908956698575, 0.7249972850084866, 0.7302423387890518, 0.7017243002735841, 0.7195526790063439, 0.8401044241286881, 0.7099524928787091, 0.8265463162274461, 0.7118428871337437, 0.7625701425406712, 0.6980227620881925, 0.7015255806338203, 0.7138399627101061]"
166,84.47,Human,6.84,0.46598032823009766,"[0.0, 0.0, 0.9558890024408001, 0.3835608789098256, 0.0, 0.0, 0.7864499944793292, 0.7427860693196817, 0.0, 0.6901634106486056, 0.7506102430544375, 0.0, 0.8682534549377453, 0.7882023852490326, 0.0, 0.0, 0.7671686007843375, 0.7975198202645052, 0.7694396870393161, 0.0, 0.0, 0.0, 0.8650619481655129, 0.0, 0.0, 0.7877008078715917, 0.0, 0.0, 0.7272732602618176, 0.0, 0.9015337405283667, 0.0, 0.7722000300826397, 0.7804346791044594, 0.9650249031443667, 0.8264993364954003, 0.834716671132588, 0.7240881280321678, 0.790573051618658, 0.9399299846585016, 0.890113369210319]"
167,65.24,Human,2.03,0.6836328862468637,"[0.0, 0.9487815378227452, 0.907079573197739, 0.0, 0.8921041348997165, 0.9438941158842313, 0.8962991387014008, 0.6945398977433461, 1.0279733843857566, 0.0, 0.7242127617617681, 0.9700959438166432, 0.0, 0.9118286075942411, 0.0, 0.9109048317830403, 0.9979331811464103, 0.8069308569441814, 0.7149917546310524, 0.896269012883494, 0.0, 0.8446871740649504, 1.0245204494147473, 0.0, 0.9134561320874555, 0.9420981904517718, 0.9365195818285731, 0.8335959790906463, 0.0, 0.0, 0.0, 0.9474676707659535, 0.9042215332190133, 0.883877636447176, 0.9895840649492698, 0.9837571480819308, 0.9185130469546541, 0.8267956448760325, 0.8135793012374709, 0.9643734906394597, 1.0580625588165415]"
168,51.25,Human,2.38,0.458645126837292,"[0.7365760742859873, 0.0, 0.81932403785027, 0.7449421338314174, 0.0, 0.0, 0.7564306625335786, 0.6236194967610482, 0.42912780621723295, 0.6187088462799741, 0.0, 0.0, 0.720029502543133, 0.0, 0.5696553094347254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8270874570219092, 0.0, 0.7336396524380073, 0.5512232392195157, 0.0, 0.7957116846195661, 0.6258030993157816, 0.0, 0.7006610390168462, 0.8147974552756189, 0.0, 0.6946560301020005, 0.734704159089015, 0.8315238320019253, 0.7636156123317098, 0.7335548305785864, 0.9248637398978979, 0.8728281555649527, 0.7475613360574375, 0.7876497788072329, 0.6461552292536056]"
169,102.29,Human,5.06,0.6049031933307601,"[0.9173726745071131, 0.8045200561352613, 0.7758384469883913, 0.7399231600930638, 0.0, 0.0, 0.0, 0.8064264049080686, 0.8931857680576336, 0.6465121233316625, 0.7825982013979464, 0.9149106280306522, 0.0, 0.8402829641267585, 0.8053003428392512, 0.8568840450642323, 0.0, 0.0, 0.8502684082708252, 0.7887549480830037, 0.7942820888029916, 0.7744878017970513, 0.7551559867678355, 0.0, 0.0, 0.0, 0.885049594703398, 0.7930216354087988, 0.7877577990306968, 0.0, 0.0, 0.779403430579969, 0.9233802718047153, 0.8567472436273567, 0.9231306669289746, 0.7920679781049152, 0.8545584219621767, 0.8854750308657592, 0.8473968464405744, 0.9240214934722084, 0.8023164644298845]"
170,81.6,Human,0.87,0.4063220500497288,"[0.879613262365044, 0.0, 0.8123390832254295, 0.0, 0.0, 0.0, 0.0, 0.679572754420289, 0.6817431754801512, 0.5708632496353401, 0.0, 0.0, 0.0, 0.5390383429110694, 0.0, 0.6132608852962945, 0.5493477192396569, 0.8528324901968137, 0.0, 0.0, 0.7171377148892845, 0.0, 0.7024264066974352, 0.756146309939128, 0.0, 0.0, 0.0, 0.0, 0.5294226555589631, 0.0, 0.9015867346454925, 0.0, 0.8227677900966235, 0.8650387700144199, 0.7557618084683903, 0.5854886716722812, 0.8382213323797111, 0.7124807877913444, 0.7310685228510111, 0.6734337048126091, 0.8896118794520966]"
171,89.35,Human,7.21,0.594736841096465,"[0.8876154784756345, 0.8010361905462989, 0.0, 0.8569341752212026, 0.0, 0.0, 0.0, 0.8248738234146756, 0.0, 0.7479212545006649, 0.0, 0.0, 0.8525136443588373, 0.8927999907327406, 0.8942252376455955, 0.0, 0.9335842899356247, 0.0, 1.040043404399779, 0.8710661870799719, 0.8505368870407143, 0.0, 0.0, 0.8018949274555591, 0.809384064913991, 1.011794845448674, 0.0, 0.8683886307684716, 0.8756099093355808, 0.927364288714844, 0.7769130656237292, 0.0, 0.7671943119408335, 0.8518258580739023, 0.8652865930618784, 1.0039121466069594, 1.0369002424962268, 0.7809612653502979, 0.7969525871946241, 0.8161642901187603, 0.9405128944989875]"
172,59.24,Human,0.0,0.5804435664200438,"[0.7719841350049829, 1.0284400060180445, 0.0, 0.0, 0.7885161613210048, 0.0, 0.0, 1.061858779890514, 0.0, 0.7877698841739281, 0.0, 0.7638932192370975, 0.9686519215775845, 0.0, 0.8135765220877414, 0.0, 0.7222065422687405, 0.7798656533828678, 1.072605895583675, 0.738142404764742, 0.7018159650307093, 0.7901620557426322, 0.0, 0.9708691686801106, 0.5952529284941611, 0.0, 0.0, 0.0, 0.8456750847455311, 0.7355304842099428, 0.0, 0.7496444257459831, 0.970160689360581, 0.7497941550636391, 1.0638155275437242, 0.8685077415106347, 0.7378192716264476, 1.034314388989962, 1.0771982647168354, 0.7640400873820421, 0.8460748590679364]"
173,104.76,Human,2.82,0.3047940847825321,"[0.0, 0.0, 0.7832051232644314, 0.0, 0.0, 0.6487674567186306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7024282861097421, 0.0, 0.6923355722608844, 0.7522382229205891, 0.0, 0.0, 0.0, 0.0, 0.8414247094731736, 0.7527472659121021, 0.0, 0.0, 0.7104564436927916, 0.0, 0.0, 0.0, 0.7166897871809818, 0.7506328735144924, 0.7095545779029433, 0.7282631425116627, 0.6867673823824272, 0.7919326420906938, 0.8246008542056009, 0.6969147792727911, 0.7075983566698767, 0.0]"
174,68.91,Human,3.12,0.4474916411115053,"[0.0, 0.0, 0.7173006739034096, 0.8028911389537322, 0.6497352837238856, 0.0, 0.0, 0.0, 0.6944614525865817, 0.0, 0.0, 0.7033293735219934, 0.0, 0.0, 0.8741940540364852, 0.0, 0.748180280197763, 0.0, 0.7276583290218189, 0.0, 0.0, 0.0, 0.8982038286406692, 0.0, 0.8347605679013657, 0.0, 0.7037555653069941, 0.0, 0.8985839422070024, 0.0, 0.7091180299894505, 0.9499727724108699, 0.762407532929011, 0.8036547852780882, 0.743937488629405, 0.7056469503967909, 0.8421229510188737, 0.9194911624389772, 0.8083441344742096, 0.9220243365763101, 0.9273826514280327]"
