,perplexity,prediction,percentage,entropy_rate,rates
898,49.4,Human,99.64,0.6815203156717525,"[0.6976548667165392, 0.6663047621110584, 0.765867332815726, 0.7383958003624944, 0.6740139629280847, 0.6673826237408851, 0.7385875303170597, 0.6542204396993765, 0.736561501462468, 0.725183786309896, 0.6645055528590949, 0.6364274244082183, 0.7242280706731138, 0.6595920926142624, 0.6570472744472917, 0.7262836710571638, 0.6498698540509246, 0.6784708808724429, 0.7133780062332763, 0.7552714831560289, 0.6980181730774256, 0.6474964689228645, 0.65350561966413, 0.6366311849640217, 0.6645728878338253, 0.7477327150776306, 0.6454922110553227, 0.6881160639234424, 0.7631169305914232, 0.7585365393167753, 0.6797962119788772, 0.0, 0.6920871503807099, 0.7447412385582542, 0.686167385072035, 0.6906216333997369, 0.747418927472632, 0.6700464056679265, 0.7001467901012897, 0.7492169811227452, 0.7496245075253737]"
899,44.18,Human,83.23,0.6611003070276731,"[0.6028429389519188, 0.6974534936964552, 0.7318472036829556, 0.7691178260764621, 0.590741854094807, 0.7691752175538247, 0.6805909180871, 0.705727372604278, 0.6863135723069048, 0.5909879924697875, 0.6390704778589114, 0.5813830332352287, 0.5661360815962391, 0.5832380524149898, 0.6929951815516078, 0.6291060894191476, 0.6240458330042783, 0.6152765105894707, 0.585758850739026, 0.6566470255208654, 0.682205603127346, 0.6323345362866213, 0.6573705189938582, 0.6997351608209278, 0.6808294453903606, 0.5808760973408648, 0.5683392303049078, 0.6732552730937321, 0.7257177348512037, 0.5698742920115129, 0.727693227857774, 0.6112598431159537, 0.7736327050823648, 0.7271149387717369, 0.7646708015903596, 0.7020939806208019, 0.6866464395984906, 0.6407997732379609, 0.6493270246740621, 0.6803344440690353, 0.6725459918404629]"
900,75.37,Human,80.27,0.5878248053879732,"[0.5878285951869753, 0.5960384214187018, 0.4891158500299336, 0.5930291297668767, 0.5908267036018516, 0.5199986749574328, 0.5372415666920975, 0.6426305161577022, 0.5608570405342703, 0.6117222608604578, 0.6197074780017711, 0.5856760338879509, 0.6128907319529304, 0.6136903578784777, 0.5880094552659506, 0.5735591729474016, 0.6195017511155408, 0.4890404731623745, 0.5879754877826407, 0.6152152301132356, 0.6287134016386278, 0.5092157455857083, 0.5028945501622128, 0.5521751257084966, 0.6350043441903738, 0.5917386076740364, 0.5619299713748963, 0.6114421737482829, 0.49176999158507007, 0.6015682922836771, 0.6315844739783553, 0.6027208687710461, 0.6125462931470328, 0.626231470464114, 0.641251542933223, 0.5727266325123134, 0.6432496931547791, 0.6097776359700267, 0.6353378656581924, 0.6208854004773314, 0.5834980085745347]"
901,48.33,Human,88.15,0.7290886592448813,"[0.6811322467535238, 0.7303514865103992, 0.7543352174296585, 0.7369224131587877, 0.7582778509396487, 0.728901872075198, 0.7114224523486661, 0.7561462806772584, 0.771578754070636, 0.7689823633097974, 0.6460713207650329, 0.7234535279796244, 0.7114159489047194, 0.7365923807118148, 0.7338146735901511, 0.7543102996361772, 0.6808497381104879, 0.7697802416344526, 0.7703501842990882, 0.7194211650003639, 0.7481276062331556, 0.6946855075493151, 0.7386409555281466, 0.7061652539611355, 0.7387908179291071, 0.7290453019676598, 0.7443261719074209, 0.75868468740445, 0.6922382606398315, 0.7484063022812515, 0.7403993528090546, 0.7607640092866745, 0.7185826833247849, 0.7154458998293144, 0.7166436961282715, 0.6690818800226616, 0.693049896976952, 0.7150043947696161, 0.7322265662180809, 0.7313997039213227, 0.756815662446434]"
902,109.78,Human,20.87,0.7610096947413489,"[0.7301602168023318, 0.7708394193545507, 0.7959433565361063, 0.77665060009172, 0.7287146114673207, 0.7279919396364579, 0.6895706391477865, 0.7719997242659343, 0.8614824577578851, 0.7681058758274557, 0.7462003262000053, 0.7668851801028815, 0.7508564082793752, 0.7381804387780623, 0.7504102034236764, 0.7395816848225855, 0.7635854657401134, 0.7372391999878968, 0.7548532737207778, 0.7768449490685068, 0.7625570275433184, 0.7776421164078597, 0.744111395300632, 0.7384261602172575, 0.7951804386534498, 0.7500494740608729, 0.7688461452069939, 0.7210264395775238, 0.7568694369611445, 0.7979989261356122, 0.7357408612753081, 0.7693028713941334, 0.7340868321291224, 0.7676328509680862, 0.8431675425045811, 0.7071197180566792, 0.7426093296393772, 0.8265118166864285, 0.7250912487225819, 0.8497949421200757, 0.741535939822837]"
903,49.88,Human,91.12,0.6793253896312383,"[0.6618137313825022, 0.6831290164396514, 0.6309445347988955, 0.6868351134999275, 0.5992046828849583, 0.6841462569904943, 0.6186661475712752, 0.6710531918585305, 0.6166391265412556, 0.6127443431055313, 0.7113715868458895, 0.8067640663486998, 0.5844548058979228, 0.5885428346215648, 0.5892487191943138, 0.6923340810196927, 0.7087898384948939, 0.6959468513200718, 0.598713854756355, 0.612092311497249, 0.7008549633650857, 0.6927532974190401, 0.6204551713435752, 0.5994476328762329, 0.7235322718264625, 0.7173999557007626, 0.6032198999542774, 0.7783581830558319, 0.7053355300766421, 0.613052991110322, 0.6042675574757139, 0.8383063826541073, 0.6631847364272432, 0.8166348831810953, 0.6759769384905124, 0.7365270626519508, 0.7269395620831545, 0.6804888310440942, 0.7466647364516606, 0.7473338648452887, 0.8081714277780372]"
904,75.78,Human,36.03,0.5184599928110717,"[0.7751589428961613, 0.6497688052817866, 0.7479371939756597, 0.0, 0.6277683496661887, 0.6484789889963034, 0.7830384167390179, 0.6264125554457111, 0.615700034986807, 0.6387239987660815, 0.6405389461024016, 0.0, 0.6380013413932741, 0.6879236497605563, 0.0, 0.6313658650454692, 0.0, 0.0, 0.6840841152695211, 0.6434728355725562, 0.0, 0.6295017484687884, 0.6116743328328234, 0.6199127085246099, 0.7872221790083441, 0.0, 0.7055535026947247, 0.6616238952194713, 0.6148511684309603, 0.0, 0.0, 0.0, 0.7418891653153741, 0.7982190080153947, 0.7811651871981039, 0.7154039024111881, 0.7348321412042736, 0.6673686506291191, 0.7861570380107741, 0.7201499144050802, 0.6429611229874171]"
905,36.15,Human,100.0,0.6146300162014481,"[0.0, 0.0, 0.6658177064195823, 0.8224537778008335, 0.0, 0.7210173384891726, 0.0, 0.7204553346989264, 0.7683432889475965, 0.7301292801432276, 0.7109746238738169, 0.7466599095089624, 0.8096700825360308, 0.7412634234379449, 0.7352371253589847, 0.8541059398996478, 0.7252350375168758, 0.7881616426544237, 0.7369971318298928, 0.8005736300366819, 0.7148933218207045, 0.0, 0.7234097579172923, 0.0, 0.711464219711567, 0.7845331239237738, 0.7547602344259621, 0.736456305179651, 0.8137490517066894, 0.7331094534378338, 0.0, 0.0, 0.72058533164508, 0.8281987969515279, 0.855373277138719, 0.7510646181169344, 0.8292366991797542, 0.8026519763608452, 0.7770085761285098, 0.7982420589075682, 0.7879985885543513]"
906,52.56,Human,67.76,0.6832291702997421,"[0.0, 0.6821577954031451, 0.7552215761254341, 0.6707970900700411, 0.6696995099085203, 0.0, 0.6613005013308839, 0.7539332900259503, 0.6620946424376761, 0.6832787037107075, 0.7799726890471292, 0.6799249180435258, 0.6698386768441662, 0.652172280272567, 0.6383100635818284, 0.7026251730727715, 0.8120691653100656, 0.6544120458178019, 0.7500676790902753, 0.6633330508563829, 0.8380736697437526, 0.5750308570197887, 0.6776815082866893, 0.6584664031878685, 0.7067630005827176, 0.7699203321237783, 0.7747469435592359, 0.6911748746230724, 0.6494090041413707, 0.6520775181673801, 0.6740727617296218, 0.8385982656220129, 0.6526802712381607, 0.7875337811852615, 0.789201893470121, 0.748698837036796, 0.8184413066757633, 0.6836044929324802, 0.8508341571143975, 0.7789703180861726, 0.8552069348141067]"
907,37.23,Human,84.23,0.7279215016361349,"[0.7017899315046571, 0.7792353548076844, 0.6930341832190542, 0.8035645103133895, 0.6929955157565989, 0.7716805476708418, 0.7009910153662466, 0.7410503234447461, 0.7147285312790499, 0.7326501962476297, 0.6051312824058905, 0.7245543501136152, 0.7076234713192272, 0.7050585617623727, 0.7776762166143938, 0.7829214310861216, 0.7235123218121292, 0.6915245565102559, 0.7540952894350723, 0.7256085990987756, 0.7176964398706199, 0.7231130081768214, 0.7206018489436284, 0.7114056399700277, 0.720996913469118, 0.7500848708417468, 0.6833991254164953, 0.7287333081887726, 0.7184269903073355, 0.7200198470630066, 0.7275120761653298, 0.7067859809308742, 0.7649460496050544, 0.764706309496374, 0.775798157048605, 0.7377215787910838, 0.6998298370385433, 0.6791284724349543, 0.7755876484928398, 0.7363632667874501, 0.7524980082750946]"
908,36.34,Human,89.9,0.7804733681333578,"[0.6558196220215977, 0.6368299585181261, 0.7166093299498675, 0.676252224299092, 0.851456461764187, 0.6794077744501924, 0.6977612860782838, 0.7148209384334193, 0.8081418523094149, 0.7553279741338261, 0.7352567018423971, 0.7385541853759575, 0.700137796108259, 0.7317577775488044, 0.9389720195046439, 0.7328753944172962, 0.6348559662768003, 0.652393647450262, 0.7655760719712758, 0.8267003923132931, 0.6555513840995251, 0.7222731405354086, 0.690740348579908, 0.9045144053444206, 0.6586060175146685, 0.7288232792457978, 0.8956281963937883, 0.9838415272279115, 0.7020820904457787, 0.7233511806454264, 0.7137925737352501, 0.9733133524254665, 0.9062862179356656, 0.8174980854481201, 0.9504078928179519, 0.8428514409043263, 0.7798353503118022, 0.8382654985998182, 0.9437007485604393, 0.9618565992176926, 0.9566813887115022]"
909,89.99,Human,17.49,0.43532730216854715,"[0.6133486316794722, 0.0, 0.0, 0.7594075950565659, 0.7054334404813993, 0.6592072131218399, 0.0, 0.0, 0.6416490527120303, 0.0, 0.0, 0.6073514148648178, 0.0, 0.0, 0.0, 0.6491624996514578, 0.0, 0.6897212395895512, 0.5943609319098155, 0.0, 0.6500973227447019, 0.6559859295620742, 0.63663484665103, 0.7063100178096604, 0.0, 0.7004166331604921, 0.7401890425019637, 0.0, 0.0, 0.7729735999850738, 0.6500973227447019, 0.0, 0.7113534187072172, 0.7591084742426762, 0.6577655887584164, 0.6435184420518905, 0.6885635807787037, 0.7489377246626451, 0.675501370480777, 0.7577644780967125, 0.7735595769047455]"
910,60.88,Human,77.65,0.7142010290128784,"[0.6612337332888527, 0.612162392661894, 0.5773473991818877, 0.7012058009488781, 0.8197624685706099, 0.6788954925464772, 0.7297514262452489, 0.6265056976355438, 0.6366026313950319, 0.7193996633868714, 0.577446851510566, 0.8951027947315962, 0.8486021034812345, 0.575098822187349, 0.6786365643393658, 0.6256708092180402, 0.7306876789998549, 0.774499585536711, 0.779653902935117, 0.5871651518041352, 0.7207899805256157, 0.6424775210031884, 0.838450781535203, 0.6563577082127283, 0.7493785213702233, 0.6713411575177836, 0.6552255491094371, 0.6005199041260392, 0.7542144021897196, 0.6547950657271563, 0.683301447298575, 0.6821128066104613, 0.8691406493120082, 0.7136967918308853, 0.8608218432295781, 0.8258213039522435, 0.7882517230633479, 0.7629790815659284, 0.7962457056986589, 0.7242521238098115, 0.7966371512341603]"
911,82.29,Human,78.02,0.7673354576957603,"[0.8649607211854229, 0.8814245171889431, 0.7296529777480566, 0.8402574270781518, 0.7326594980017741, 0.7624857235034828, 0.8086455851881901, 0.699152245855733, 0.7053712105857628, 0.7024637360429842, 0.7151184055344756, 0.7920110972835311, 0.8449235984141893, 0.7098364920345221, 0.7349172950617456, 0.728101889930301, 0.7268188688993495, 0.8924121210177024, 0.7162490661070947, 0.714193441266916, 0.7024391316303644, 0.732327325913706, 0.6891274357222054, 0.7148299659426819, 0.7242049839044997, 0.7010802538956395, 0.7421133471413516, 0.7234794105398523, 0.7528843131997482, 0.7341129021177852, 0.8197282694006278, 0.7727648795763727, 0.8382037382871209, 0.8245722702524728, 0.8124795206178573, 0.7987490198846635, 0.7744441512340942, 0.7993265458613036, 0.8110188651492258, 0.8789076529522646, 0.8123038643740081]"
912,44.8,Human,89.9,0.58157321828604,"[0.6840484352140103, 0.7404530167371182, 0.6901355763098003, 0.6051413035380651, 0.7594826331064497, 0.0, 0.7507961243930704, 0.0, 0.0, 0.7359891314333362, 0.7645288649155835, 0.7571127302654161, 0.6500064710198642, 0.0, 0.7741458257125168, 0.7404786937526914, 0.7071301923791972, 0.0, 0.7625184307189259, 0.0, 0.6831535551162313, 0.6943417289264134, 0.7631495815157462, 0.0, 0.6775679322553523, 0.7522123366360728, 0.7574914064271874, 0.7597587752026542, 0.7750364587135332, 0.7620557912009722, 0.0, 0.7613253659100744, 0.7563712523829909, 0.716708630714475, 0.7090645098929114, 0.6455727449275325, 0.6841654057804372, 0.7335519334562594, 0.7220644904736004, 0.6967807239642944, 0.6721618967348639]"
913,49.47,Human,100.0,0.6401046649897947,"[0.8510081298029266, 0.6519416849711988, 0.6874410399251362, 0.6096203495728557, 0.6495833570425243, 0.0, 0.6532751619878155, 0.76912826999058, 0.8575214482094059, 0.7477732578476088, 0.0, 0.6525323991451816, 0.672787245133329, 0.6462499836255587, 0.62884681620109, 0.6377954362006455, 0.0, 0.655429826159469, 0.6624929331271446, 0.0, 0.6625791622298439, 0.6392079043366659, 0.7718157416096366, 0.65697918858519, 0.6496867918508682, 0.6679591589490262, 0.626590981268883, 0.6619451111439199, 0.6609081432844297, 0.6252693968136883, 0.8471869123415059, 0.8276840887639428, 0.6385999559555645, 0.80960258922571, 0.8362324739032314, 0.6586471452594116, 0.7971056598044846, 0.7063591797425534, 0.792244836399058, 0.840115089552816, 0.834144414618685]"
914,43.22,Human,97.19,0.6893313839977034,"[0.7177819768520727, 0.6954923135633807, 0.7000320710973629, 0.7137308242580753, 0.7233968262600905, 0.7166345722594503, 0.6900469997784098, 0.6498007570830996, 0.7095078974071579, 0.6057776268973888, 0.6233569397684919, 0.7426352225902372, 0.7479516768398903, 0.7216008170826238, 0.6415107479483186, 0.0, 0.7435197265840962, 0.7190763233361619, 0.711586260325721, 0.7333506153406295, 0.7340720834273183, 0.7009614457567566, 0.7155199382821652, 0.6183352184132394, 0.6931386854892417, 0.6539244643390695, 0.7520297733593406, 0.7497005498685098, 0.738605229867674, 0.6875117803507543, 0.7560290626005493, 0.7209615655960511, 0.7040334881048739, 0.6915296036165904, 0.7453874668756318, 0.7416289713219352, 0.6869290979667663, 0.7334543769093911, 0.6913078497837831, 0.749437250585077, 0.6912986461184619]"
915,49.11,Human,100.0,0.5654187752740343,"[0.6747700042679156, 0.0, 0.7246178959949549, 0.0, 0.7056039017766145, 0.6349686095773673, 0.6165588381315384, 0.0, 0.6638690569331834, 0.0, 0.6520717781754918, 0.67026460300314, 0.7438816361795108, 0.0, 0.6613022227441516, 0.6380764876640915, 0.6384158494100945, 0.0, 0.6999955208386471, 0.7314089419121115, 0.6243400989365697, 0.6969937251625526, 0.7107135557996282, 0.7214085387813038, 0.6698009099021325, 0.6580994053950501, 0.662972197362901, 0.6961360083084263, 0.6801518818385545, 0.7391828440981062, 0.0, 0.7355860138459854, 0.6710561183294702, 0.655610613779595, 0.7227482808578778, 0.6265945639009568, 0.6130402964598773, 0.7424227279160402, 0.6465872185773659, 0.7078511472124013, 0.7450682931617985]"
916,28.43,Human,99.99,0.5393577922232661,"[0.6982988268729516, 0.6157591409727005, 0.0, 0.0, 0.76846561442293, 0.0, 0.6870206692938502, 0.0, 0.6800266803289456, 0.7327637654237841, 0.7844562138523941, 0.5832590170160524, 0.0, 0.0, 0.0, 0.6696313743897447, 0.7020229042964536, 0.8087785866387741, 0.0, 0.7778139143016909, 0.6894425762066883, 0.0, 0.7744098091059332, 0.692408640511731, 0.8025142188067146, 0.7394722617021235, 0.7361122355394953, 0.0, 0.6897883851324792, 0.7391442016442006, 0.6615717912467927, 0.6976177817476137, 0.6455618407980303, 0.6794385263763484, 0.6026670538348106, 0.7915912056588864, 0.652582628784384, 0.8033417006781906, 0.7743720180827811, 0.7293767399659619, 0.7039591575204739]"
917,39.93,Human,86.56,0.5720797347198493,"[0.6729725349097139, 0.5181489617198716, 0.4876015702732952, 0.5965022512768332, 0.5169479771247333, 0.6224966945555122, 0.5007873950649981, 0.5587841891816359, 0.6197909095912909, 0.5327997682630267, 0.4902922862369409, 0.5866764829007501, 0.5000585591133144, 0.5129228448285845, 0.5296063386199991, 0.4934222243714646, 0.6622944093643051, 0.5174395214137589, 0.0, 0.6865439528599954, 0.5436697701455064, 0.6599236635772213, 0.5020162346337314, 0.6120294884821426, 0.6033915600154492, 0.5099786945909639, 0.5195031814388841, 0.49932694967292995, 0.7261134219743506, 0.5784035017329361, 0.659623123882135, 0.6598945100057318, 0.5162837756317359, 0.6234279209914787, 0.642597673676071, 0.6609173204880289, 0.6975846490974619, 0.6147987396329422, 0.7056451624156473, 0.6524258044925303, 0.6616251052659229]"
918,49.31,Human,91.85,0.4734894580933536,"[0.5931968308100211, 0.5299104970568663, 0.6891142646915792, 0.0, 0.0, 0.6806681848617916, 0.6153602698568597, 0.5363686252557133, 0.5986887055556264, 0.4755228286097663, 0.7427699551700402, 0.0, 0.7561179034487016, 0.0, 0.0, 0.0, 0.0, 0.7366628170052323, 0.6618932690301835, 0.49786101174975056, 0.7101838304408129, 0.0, 0.6475742243495309, 0.669837710967217, 0.5264907918005914, 0.6820690797016826, 0.6619761970128674, 0.49786101174975056, 0.0, 0.5165868559949297, 0.0, 0.0, 0.6687558382328656, 0.7478399294283354, 0.6533055829884445, 0.6752987456027891, 0.723018423846017, 0.7858627608596963, 0.6793414457855517, 0.708414057936213, 0.7445161320280624]"
919,56.05,Human,83.89,0.468275977334982,"[0.6413331922100788, 0.615701802535296, 0.0, 0.5858298844851966, 0.5843225166542535, 0.0, 0.5762414220733829, 0.572379762086141, 0.567707994372111, 0.0, 0.0, 0.5873840053202866, 0.6432836035697379, 0.5769452014758726, 0.567887822918771, 0.5655391850777189, 0.6499247480870726, 0.567482722019842, 0.0, 0.5841949269085887, 0.5719361433137841, 0.5790609643329004, 0.0, 0.5791635080006396, 0.5720192084585787, 0.0, 0.6614056988685062, 0.617972277445405, 0.645623603388531, 0.626187130642301, 0.5702040451336958, 0.0, 0.0, 0.5632200744371486, 0.5543020898988915, 0.6206848848583163, 0.6469040172465274, 0.6486058318228719, 0.585085541405513, 0.6112035026980849, 0.659577758988212]"
920,47.44,Human,92.48,0.6419163505820128,"[0.7477514715986397, 0.7349030155409864, 0.7516650659048242, 0.7775971295125285, 0.6582280651694947, 0.7863717744785859, 0.0, 0.781361216141236, 0.0, 0.0, 0.7397880013497364, 0.7160759833092383, 0.7831934402333325, 0.6782663782574317, 0.7513357357880316, 0.7495788337257149, 0.7285563491968786, 0.7244938928059996, 0.7346089120561748, 0.7729741224919365, 0.0, 0.7375646370478849, 0.7282018673793396, 0.7690558783240067, 0.7206973810598055, 0.7516917600615062, 0.0, 0.6872071605515749, 0.7539376155258598, 0.7166324998349514, 0.7258709050526111, 0.7774522670489699, 0.6904710520794395, 0.7345649859427391, 0.6467324782649785, 0.7591110503167293, 0.6887752519867667, 0.7161685425242711, 0.7277092354124056, 0.6496371582304593, 0.72033925965745]"
921,46.28,Human,79.21,0.7755780632997634,"[0.712238560126751, 0.8095305043693469, 0.787576359763278, 0.8107379998334406, 0.7821034094933675, 0.650911783576595, 0.7813609993886235, 0.7810964111253161, 0.7939736011940736, 0.7791233912893912, 0.7794800176254711, 0.7823743938748406, 0.7758968454452991, 0.7699623047560678, 0.7826248950325516, 0.7854791459531433, 0.7243249749942601, 0.7833537937084559, 0.7812318850959571, 0.7904489725219123, 0.776832455991045, 0.747834427007453, 0.7854986726429277, 0.8038849686466344, 0.7848909115278702, 0.7811343509119141, 0.7794346672767399, 0.781274292471937, 0.7808101938063017, 0.7898310626371909, 0.7752056716390825, 0.7894368572749766, 0.7828697270767163, 0.8056346963297162, 0.7796425278924531, 0.6767323097797369, 0.7994428291170553, 0.7808145041411034, 0.7866676451895932, 0.782308147881235, 0.7846894268804745]"
922,59.54,Human,84.97,0.7103694887404595,"[0.6261448160110406, 0.7715830508366636, 0.7717550265097298, 0.7530503464221076, 0.7186742249920772, 0.6997739944701219, 0.685655188432326, 0.7266865477403573, 0.6965259166168323, 0.6322201168076355, 0.6614667060684937, 0.6781256113238191, 0.6545542143648764, 0.7556231046162929, 0.7522169202885597, 0.6377032726837637, 0.649375983333011, 0.6635960287672239, 0.7522779917903529, 0.6929810626857706, 0.6869497189046687, 0.653288764329682, 0.6754599760117957, 0.7624527369268563, 0.6320402632275276, 0.6313635933810836, 0.6463339022264488, 0.7003029841273742, 0.6568780182314702, 0.7547980791100176, 0.7475581415569333, 0.7693294004879675, 0.7748154804769681, 0.7609685446691296, 0.7297142758762356, 0.7654120911534371, 0.757554885241466, 0.7727687858734517, 0.7407421416395218, 0.7508970188446564, 0.7755301113010873]"
923,44.94,Human,100.0,0.7628912805251432,"[0.8237803532722094, 0.7824973933087196, 0.7535657843479646, 0.7512293250328809, 0.7248032129710678, 0.7029027289061456, 0.7491785310221504, 0.686211034993115, 0.8802130859014, 0.7541904503084957, 0.7605444397493754, 0.7665248980667732, 0.6208688403832177, 0.7771660310291669, 0.7508791960617455, 0.7367964705952352, 0.7511387514386669, 0.7860157066230328, 0.7041140176645518, 0.8214057856854077, 0.7502727862168141, 0.8025348870935992, 0.8632142230269229, 0.7163012465220896, 0.7616868427249222, 0.8108000960426747, 0.7411331995422406, 0.6419543127512406, 0.7964022651015992, 0.7419744164469984, 0.8425469940970469, 0.783514072784733, 0.8186224446854039, 0.7473561586784889, 0.6719335705165261, 0.8945124110548348, 0.6658222368695307, 0.8230365401919385, 0.8239939749606092, 0.6685722900046288, 0.8283314948567118]"
924,94.52,Human,17.37,0.7152358281129315,"[0.6742209943459117, 0.6842209779484566, 0.7379559418401199, 0.7171686531967871, 0.7082487186254873, 0.717269804490514, 0.6725738712406585, 0.6971671747114079, 0.6993641050083705, 0.7627022638105856, 0.7030422519433114, 0.7089915925050806, 0.6748652016136254, 0.7412770155900578, 0.7368645987215962, 0.659402320149414, 0.7682637253194783, 0.7522450166775396, 0.7350045868912917, 0.6829021414524039, 0.7090407032408358, 0.7275198712418373, 0.6530312916303282, 0.7217538327822269, 0.7079767503676518, 0.6925247396264701, 0.7007838774985767, 0.6951862296595691, 0.7475994160289535, 0.7222737613217117, 0.693906646273598, 0.6913522623953317, 0.7051787465238492, 0.7732279291224902, 0.7384841927158158, 0.7248638139469473, 0.7150026918816568, 0.722560129660941, 0.7457351274463776, 0.7382011179558984, 0.7647148652270247]"
925,65.16,Human,96.68,0.7257076427928791,"[0.7134039416900241, 0.7671242484269664, 0.6911633037041779, 0.7491318410871032, 0.6687200793119444, 0.683380864727249, 0.7852522257435148, 0.6964502279818111, 0.7044143518107457, 0.7226886336061608, 0.7733018845594892, 0.6898835227627361, 0.753217256796164, 0.7959762166795302, 0.6735248363818443, 0.6900982378170369, 0.7054294531380415, 0.6789453833109098, 0.6924738810963066, 0.7324979349700643, 0.7581268768230862, 0.8047497630831782, 0.7181469614942001, 0.6760362417454169, 0.7350576112997339, 0.6971310151503053, 0.6807730192042631, 0.6970776328385462, 0.6697222155666885, 0.6984838749134855, 0.7268822214387146, 0.7702420637524356, 0.6756642995358819, 0.7169940444347792, 0.7828888395301216, 0.7697706970770141, 0.7621847005937106, 0.7533126979590271, 0.7449553845861552, 0.7567515705052653, 0.7919832973742155]"
926,43.22,Human,80.41,0.6988810804213756,"[0.8220682996483375, 0.6524036127407707, 0.6371445679899508, 0.6504145084223717, 0.6524923595421658, 0.6464167106837975, 0.7038203977382879, 0.6180938479338461, 0.6842551323837881, 0.7954321625804059, 0.752706740174894, 0.782038736625783, 0.6544961869631385, 0.8555304659878761, 0.6075352935415698, 0.6589421159087786, 0.6811972437541188, 0.6379307757777226, 0.6674763840349047, 0.6584180005272122, 0.8859833190830205, 0.6527519585244901, 0.6386702315163689, 0.6880551779068464, 0.7525565520100108, 0.6459753144794096, 0.660189995283691, 0.6477856010472243, 0.6712068524359165, 0.6548235079037461, 0.6578461596057675, 0.6479883843292467, 0.64701914775682, 0.6550751162300456, 0.7927332011884362, 0.7560312728317456, 0.8009552322760217, 0.7458848393336539, 0.8244205011989734, 0.6681738279824014, 0.7411845613928522]"
927,71.41,Human,10.51,0.7573030784914636,"[0.7167222083518752, 0.6985631619668001, 0.7085557132640198, 0.871427205342423, 0.7313080667803311, 0.7213664679583236, 0.8452844000434776, 0.8095952100056957, 0.7097344347156581, 0.72505537149586, 0.7276996964222336, 0.7121025075270176, 0.7750869415527452, 0.7214048480395527, 0.7130488267804981, 0.721232164080755, 0.7272342375793703, 0.7170891782783647, 0.7321997287605175, 0.7104888204572185, 0.7998742912535702, 0.7129211915580854, 0.8508811046721739, 0.7023329339283447, 0.7182494662677759, 0.7271057893447082, 0.6960718210523226, 0.7707052487544083, 0.7008589729301925, 0.7264793268710633, 0.8550685072884312, 0.7222449362143084, 0.8592889831336724, 0.8420569016151165, 0.7980092428847309, 0.7574205897241211, 0.7460214330618462, 0.830652493443381, 0.836989468178778, 0.769301170077458, 0.8316931564927825]"
928,61.87,Human,17.37,0.5650577958328581,"[0.0, 0.9142221607246672, 0.8880399587919866, 0.7951728680637699, 0.6957509020006496, 0.0, 0.0, 0.6721990346301214, 0.0, 0.7255946856465215, 0.9682457926424849, 0.7375302706355372, 0.6534617049843424, 0.9740265050331632, 0.8675031112634868, 0.6877023772865931, 0.0, 0.7081788999319836, 0.7047730757863292, 0.7049949912547604, 0.7333964763494595, 0.0, 0.0, 0.8944171114719308, 0.7445305995387946, 0.0, 0.0, 0.750551416658937, 0.0, 0.0, 0.0, 0.6315205341256941, 0.9703021677962046, 0.7678224197807519, 0.7329440094127652, 0.8008693290639718, 0.9258296808792341, 0.9495954162977631, 0.9575896853396819, 0.7008294710246227, 0.90977497273097]"
929,55.63,Human,54.62,0.45456322440488,"[0.0, 0.0, 0.8646165168774926, 0.0, 0.0, 0.0, 0.6348930890097726, 0.0, 0.7744726482314181, 0.9120006091575594, 0.0, 0.9217177164742477, 0.0, 0.0, 0.7364646945883767, 0.0, 0.7149847926208643, 0.0, 0.9186159189008745, 0.0, 0.0, 0.0, 0.9253361872744492, 0.0, 0.0, 0.7507364932069657, 0.0, 0.9059997971172582, 0.7976583702594179, 0.9022009275946313, 0.7708861312774409, 0.923440281930605, 0.0, 0.6794921529474415, 0.7587288772309253, 0.741556859807531, 0.7124931438992091, 0.9048820247861514, 0.7722365870186041, 0.7997002864396471, 0.8139780939491946]"
930,48.18,Human,76.93,0.47710798462925835,"[0.7799674503379632, 0.0, 0.0, 0.0, 0.6082490084074582, 0.7353277000415348, 0.0, 0.7608956423363696, 0.0, 0.0, 0.8092518375413337, 0.731223534721228, 0.6977736748380697, 0.7457083034904536, 0.0, 0.7476389113128412, 0.0, 0.0, 0.7583119061805055, 0.7895066046052613, 0.7120823025048931, 0.0, 0.0, 0.7454556876078904, 0.8102617468154256, 0.0, 0.0, 0.7836380047215712, 0.0, 0.8032212705175721, 0.7523949596662372, 0.0, 0.7619699532516323, 0.6613892963454062, 0.7661944042718399, 0.7651230601849606, 0.7215909144216524, 0.7950610830752508, 0.7791789947355983, 0.8106354043237054, 0.7293757135429401]"
931,66.96,Human,96.01,0.613515387799912,"[0.8343792769546906, 0.6960484246497738, 0.8429756648932539, 0.7030160480980034, 0.6903302072088646, 0.7048485578258312, 0.6843614922883015, 0.0, 0.9043270892690654, 0.0, 0.6967110846797854, 0.0, 0.6763053516201084, 0.0, 0.6990081499570124, 0.0, 0.6924798985189491, 0.0, 0.7231934717199174, 0.0, 0.6847355660758493, 0.8388736618998305, 0.7014197616979437, 0.7713631151774988, 0.0, 0.8532036275926314, 0.7032642685045343, 0.7067464601127028, 0.7029146496506843, 0.8245372916693777, 0.7236388737664203, 0.8261318153643465, 0.7014514327084533, 0.7833905643140657, 0.8964303443480223, 0.9124668191199264, 0.7321891968417525, 0.725083627526224, 0.8629790241584695, 0.8816027697038904, 0.7737233118802141]"
